AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW
5.38,1,0,59.98,10,0,100,240,655.35,4,0,1290,563.25,0,0,0,614.4,1290,89395296,100,0,364.45,3.73,1359.398
5.38,1,0,59.98,10,0,100,240,655.35,4,0,1290,563.25,0,0,0,614.4,1290,89395296,100,0,364.45,3.73,1359.398
5.38,1,0,59.98,10,0,100,240,655.35,4,0,1290,563.25,0,0,0,614.4,1290,89395296,100,0,364.9,3.73,1361.077
5.35,1,0,59.98,10,0,100,240.1,655.35,4,0,1283,563.25,0,0,0,614.4,1283,89395296,100,0,364.9,3.73,1361.077
5.37,1,0,59.99,10,0,100,240.1,655.35,4,0,1287,563.25,0,0,0,614.4,1287,89395296,100,0,363.95,3.67,1335.697
5.36,1,0,59.99,10,0,100,240.1,655.35,4,0,1285.5,563.25,0,0,0,614.4,1285.5,89395300,100,0,364.85,3.7,1349.945
5.35,1,0,59.99,10,0,100,240.1,655.35,4,0,1284,563.25,0,0,0,614.4,1284,89395304,100,0,364.85,3.7,1349.945
5.35,1,0,59.99,10,0,100,240.1,655.35,4,0,1284,563.25,0,0,0,614.4,1284,89395304,100,0,363.75,3.66,1331.325
5.33,1,0,59.98,10,0,100,240,655.35,4,0,1277,563.25,0,0,0,614.4,1277,89395304,100,0,363.75,3.66,1331.325
5.33,1,0,59.98,10,0,100,240,655.35,4,0,1277,563.25,0,0,0,614.4,1277,89395304,100,0,365.15,3.69,1347.404
5.33,1,0,59.98,10,0,33.333,240,655.35,4,0,1278,563.25,0.333,0,0,614.4,1278,89395304,100,0,363,3.67,1332.21
5.33,1,0,59.98,10,0,-100,240,655.35,4,0,1280,563.25,1,0,0,614.4,1280,89395304,100,0,363,3.67,1332.21
5.29,1,0,59.98,10,0,100,240,655.35,4,0,1266,563.25,0,0,0,614.4,1266,89395304,100,0,362.1,3.68,1332.528
5.29,1,0,59.98,10,0,100,240,655.35,4,0,1268,563.25,0,0,0,614.4,1268,89395304,100,0,363.1,3.65,1325.315
5.29,1,0,59.98,10,0,100,240,655.35,4,0,1268,563.25,0,0,0,614.4,1268,89395304,100,0,363.1,3.65,1325.315
5.287,1,0,59.98,10,0,100,240,655.35,4,0,1266.667,563.25,0,0,0,614.4,1266.667,89395304,100,0,361.85,3.65,1320.753
5.28,1,0,59.98,10,0,100,240,655.35,4,0,1264,563.25,0,0,0,614.4,1264,89395304,100,0,361.85,3.65,1320.753
5.24,1,0,59.98,10,0,100,240,655.35,4,0,1258,563.25,0,0,0,614.4,1258,89395304,100,0,363.25,3.63,1318.597
5.21,1,0,59.98,10,0,100,240.1,655.35,4,0,1250,563.25,0,0,0,614.4,1250,89395304,100,0,361.75,3.63,1313.152
5.21,1,0,59.98,10,0,100,240.1,655.35,4,0,1250,563.25,0,0,0,614.4,1250,89395304,100,0,361.75,3.63,1313.152
5.21,1,0,59.98,10,0,33.333,240.1,655.35,4,0,1250,563.25,0.333,0,0,614.4,1250,89395306.67,100,0,362.95,3.6,1306.62
5.21,1,0,59.98,10,0,-100,240.1,655.35,4,0,1250,563.25,1,0,0,614.4,1250,89395312,100,0,362.95,3.6,1306.62
5.18,1,0,59.98,10,0,100,240.1,655.35,4,0,1242,563.25,0,0,0,614.4,1242,89395312,100,0,361.45,3.6,1301.22
5.147,1,0,59.98,10,0,100,240.1,655.35,4,0,1233.333,563.25,0,0,0,614.4,1233.333,89395312,100,0,363.05,3.57,1296.088
5.13,1,0,59.98,10,0,100,240.1,655.35,4,0,1229,563.25,0,0,0,614.4,1229,89395312,100,0,363.05,3.57,1296.088
5.13,1,0,59.98,10,0,100,240.1,655.35,4,0,1229,563.25,0,0,0,614.4,1229,89395312,100,0,361.5,3.52,1272.48
5.12,1,0,59.99,10,0,100,240.1,655.35,4,0,1228,563.25,0,0,0,614.4,1228,89395312,100,0,361.5,3.52,1272.48
5.09,1,0,59.99,10,0,100,240,655.35,4,0,1220,563.25,0,0,0,614.4,1220,89395312,100,0,360.4,3.56,1283.024
5.05,1,0,59.99,10,0,100,240,655.35,4,0,1212,563.25,0,0,0,614.4,1212,89395312,100,0,360.45,3.53,1272.389
5.03,1,0,59.99,10,0,100,240,655.35,4,0,1208,563.25,0,0,0,614.4,1208,89395312,100,0,360.45,3.53,1272.389
5.03,1,0,59.99,10,0,100,240,655.35,4,0,1208,563.25,0,0,0,614.4,1208,89395312,100,0,360.4,3.51,1265.004
4.98,1,0,59.98,10,0,100,240,655.35,4,0,1193,563.25,0,0,0,614.4,1193,89395312,100,0,360.4,3.51,1265.004
4.98,1,0,59.98,10,0,100,240,655.35,4,0,1193,563.25,0,0,0,614.4,1193,89395312,100,0,360.4,3.46,1246.984
4.95,1,0,59.98,10,0,100,239.95,655.35,4,0,1185.5,563.25,0,0,0,614.4,1185.5,89395312,100,0,360.35,3.42,1232.397
4.92,1,0,59.98,10,0,100,239.9,655.35,4,0,1178,563.25,0,0,0,614.4,1178,89395312,100,0,360.35,3.42,1232.397
4.89,1,0,59.98,10,0,100,239.9,655.35,4,0,1172,563.25,0,0,0,614.4,1172,89395320,100,0,360.35,3.37,1214.38
4.86,1,0,59.98,10,0,100,239.9,655.35,4,0,1160,563.25,0,0,0,614.4,1160,89395320,100,0,360.3,3.36,1210.608
4.86,1,0,59.98,10,0,100,239.9,655.35,4,0,1160,563.25,0,0,0,614.4,1160,89395320,100,0,360.3,3.36,1210.608
4.86,1,0,59.98,10,0,100,239.9,655.35,4,0,1160,563.25,0,0,0,614.4,1160,89395320,100,0,360.3,3.33,1199.799
4.78,1,0,59.98,10,0,100,239.9,655.35,4,0,1146,563.25,0,0,0,614.4,1146,89395320,100,0,360.3,3.33,1199.799
4.74,1,0,59.98,10,0,100,239.9,655.35,4,0,1134,563.25,0,0,0,614.4,1134,89395320,100,0,359.2,3.3,1185.36
4.72,1,0,59.98,10,0,100,239.967,655.35,4,0,1129.333,563.25,0,0,0,614.4,1129.333,89395320,100,0,357.65,3.25,1162.362
4.71,1,0,59.98,10,0,100,240,655.35,4,0,1127,563.25,0,0,0,614.4,1127,89395320,100,0,357.65,3.25,1162.362
4.71,1,0,59.98,10,0,100,240,655.35,4,0,1127,563.25,0,0,0,614.4,1127,89395320,100,0,357.3,3.22,1150.506
4.71,1,0,59.98,10,0,100,240,655.35,4,0,1127,563.25,0,0,0,614.4,1127,89395320,100,0,357.3,3.22,1150.506
4.63,1,0,59.99,10,0,100,240,655.35,4,0,1108,563.25,0,0,0,614.4,1108,89395320,100,0,359.1,3.22,1156.302
4.597,1,0,59.99,10,0,100,240,655.35,4,0,1102.667,563.25,0,0,0,614.4,1102.667,89395320,100,0,357.55,3.17,1133.434
4.58,1,0,59.99,10,0,100,240,655.35,4,0,1100,563.25,0,0,0,614.4,1100,89395320,100,0,357.55,3.17,1133.434
4.58,1,0,59.99,10,0,100,240,655.35,4,0,1100,563.25,0,0,0,614.4,1100,89395320,100,0,358.9,3.15,1130.535
4.54,1,0,59.99,10,0,100,240,655.35,4,0,1088,563.25,0,0,0,614.4,1088,89395320,100,0,358.9,3.15,1130.535
4.47,1,0,59.99,10,0,100,240,655.35,4,0,1072,563.25,0,0,0,614.4,1072,89395320,100,0,356.35,3.13,1115.376
4.443,1,0,59.997,10,0,100,240,655.35,4,0,1064,563.25,0,0,0,614.4,1064,89395320,100,0,356.3,3.1,1104.53
4.43,1,0,60,10,0,100,240,655.35,4,0,1060,563.25,0,0,0,614.4,1060,89395320,100,0,356.3,3.1,1104.53
4.43,1,0,60,10,0,100,240,655.35,4,0,1060,563.25,0,0,0,614.4,1060,89395320,100,0,356.2,3.07,1093.534
4.33,1,0,60,10,0,100,239.9,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89395320,100,0,356.2,3.07,1093.534
4.33,1,0,60,10,0,100,239.9,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89395320,100,0,356.15,3.04,1082.696
4.325,1,0,60,10,0,100,239.9,655.35,4,0,1036,563.25,0,0,0,614.4,1036,89395320,100,0,356,3.04,1082.24
4.32,1,0,60,10,0,100,239.9,655.35,4,0,1034,563.25,0,0,0,614.4,1034,89395320,100,0,356,3.04,1082.24
4.28,1,0,60,10,0,100,239.9,655.35,4,0,1024,563.25,0,0,0,614.4,1024,89395320,100,0,355.95,3.02,1074.969
4.29,1,0,60,10,0,100,239.9,655.35,4,0,1028,563.25,0,0,0,614.4,1028,89395320,100,0,355.95,3.02,1074.969
4.29,1,0,60,10,0,100,239.9,655.35,4,0,1028,563.25,0,0,0,614.4,1028,89395320,100,0,355.9,3.03,1078.377
4.283,1,0,60,10,0,100,239.933,655.35,4,0,1026,563.25,0,0,0,614.4,1026,89395320,100,0,355.9,3.02,1074.818
4.27,1,0,60,10,0,100,240,655.35,4,0,1022,563.25,0,0,0,614.4,1022,89395320,100,0,355.9,3.02,1074.818
4.3,1,0,60,10,0,100,240,655.35,4,0,1030,563.25,0,0,0,614.4,1030,89395320,100,0,355.95,3.05,1085.648
4.32,1,0,60,10,0,100,239.9,655.35,4,0,1036,563.25,0,0,0,614.4,1036,89395320,100,0,355.95,3.05,1085.648
4.32,1,0,60,10,0,100,239.9,655.35,4,0,1036,563.25,0,0,0,614.4,1036,89395320,100,0,355.9,3.04,1081.936
4.323,1,0,60,10,0,100,239.9,655.35,4,0,1036.667,563.25,0,0,0,614.4,1036.667,89395320,100,0,355.9,3.07,1092.613
4.33,1,0,60,10,0,100,239.9,655.35,4,0,1038,563.25,0,0,0,614.4,1038,89395320,100,0,355.9,3.07,1092.613
4.39,1,0,60,10,0,100,240,655.35,4,0,1052,563.25,0,0,0,614.4,1052,89395320,100,0,357.2,3.05,1089.46
4.39,1,0,60,10,0,100,240,655.35,4,0,1050,563.25,0,0,0,614.4,1050,89395320,100,0,361.35,3.09,1116.572
4.39,1,0,60,10,0,100,240,655.35,4,0,1050,563.25,0,0,0,614.4,1050,89395320,100,0,361.35,3.09,1116.572
4.41,1,0,60,10,0,100,240.033,655.35,4,0,1055.333,563.25,0,0,0,614.4,1055.333,89395322.67,100,0,357.8,3.1,1109.18
4.45,1,0,60,10,0,100,240.1,655.35,4,0,1066,563.25,0,0,0,614.4,1066,89395328,100,0,357.8,3.1,1109.18
4.47,1,0,60,10,0,100,240,655.35,4,0,1070,563.25,0,0,0,614.4,1070,89395328,100,0,360.95,3.13,1129.774
4.5,1,0,60,10,0,100,240,655.35,4,0,1078,563.25,0,0,0,614.4,1078,89395328,100,0,359.35,3.14,1128.359
4.5,1,0,60,10,0,100,240,655.35,4,0,1078,563.25,0,0,0,614.4,1078,89395328,100,0,359.35,3.14,1128.359
4.52,1,0,59.997,10,0,100,240,655.35,4,0,1083,563.25,0,0,0,614.4,1083,89395328,100,0,359,3.18,1141.62
4.56,1,0,59.99,10,0,100,240,655.35,4,0,1093,563.25,0,0,0,614.4,1093,89395328,100,0,359,3.18,1141.62
4.56,1,0,59.99,10,0,100,240,655.35,4,0,1094,563.25,0,0,0,614.4,1094,89395328,100,0,356.65,3.21,1144.846
4.593,1,0,59.99,10,0,100,240,655.35,4,0,1100.667,563.25,0,0,0,614.4,1100.667,89395328,100,0,356.85,3.25,1159.762
4.61,1,0,59.99,10,0,100,240,655.35,4,0,1104,563.25,0,0,0,614.4,1104,89395328,100,0,356.85,3.25,1159.762
4.61,1,0,59.99,10,0,100,240,655.35,4,0,1104,563.25,0,0,0,614.4,1104,89395328,100,0,354.45,3.25,1151.962
4.65,1,0,59.99,10,0,100,240,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89395328,100,0,354.45,3.25,1151.962
4.65,1,0,59.99,10,0,100,240,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89395328,100,0,357,3.27,1167.39
4.65,1,0,59.99,10,0,100,240,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89395328,100,0,357,3.29,1174.53
4.65,1,0,59.99,10,0,100,240,655.35,4,0,1115,563.25,0,0,0,614.4,1115,89395328,100,0,357,3.29,1174.53
4.71,1,0,59.99,10,0,100,240,655.35,4,0,1130,563.25,0,0,0,614.4,1130,89395328,100,0,358.4,3.29,1179.136
4.71,1,0,59.99,10,0,100,240,655.35,4,0,1130,563.25,0,0,0,614.4,1130,89395328,100,0,358.4,3.29,1179.136
4.71,1,0,59.99,10,0,100,240,655.35,4,0,1130,563.25,0,0,0,614.4,1130,89395328,100,0,358.4,3.29,1179.136
4.707,1,0,59.987,10,0,100,240.033,655.35,4,0,1128.667,563.25,0,0,0,614.4,1128.667,89395330.67,100,0,357.25,3.26,1164.635
4.7,1,0,59.98,10,0,100,240.1,655.35,4,0,1126,563.25,0,0,0,614.4,1126,89395336,100,0,357.25,3.26,1164.635
4.72,1,0,59.98,10,0,100,240.1,655.35,4,0,1132,563.25,0,0,0,614.4,1132,89395336,100,0,361.85,3.3,1194.105
4.73,1,0,59.98,10,0,100,240,655.35,4,0,1132,563.25,0,0,0,614.4,1132,89395336,100,0,360.8,3.3,1190.64
4.73,1,0,59.98,10,0,100,240,655.35,4,0,1132,563.25,0,0,0,614.4,1132,89395336,100,0,360.8,3.3,1190.64
4.73,1,0,59.98,10,0,100,240,655.35,4,0,1132,563.25,0,0,0,614.4,1132,89395336,100,0,358.8,3.27,1173.276
4.7,1,0,59.98,10,0,100,240,655.35,4,0,1128,563.25,0,0,0,614.4,1128,89395336,100,0,358.8,3.27,1173.276
4.71,1,0,59.98,10,0,100,240,655.35,4,0,1130,563.25,0,0,0,614.4,1130,89395336,100,0,362.05,3.27,1183.904
4.703,1,0,59.987,10,0,100,240.067,655.35,4,0,1128.667,563.25,0,0,0,614.4,1128.667,89395336,100,0,359.45,3.26,1171.807
4.7,1,0,59.99,10,0,100,240.1,655.35,4,0,1128,563.25,0,0,0,614.4,1128,89395336,100,0,359.45,3.26,1171.807
4.7,1,0,59.99,10,0,100,240.1,655.35,4,0,1128,563.25,0,0,0,614.4,1128,89395336,100,0,360.25,3.25,1170.812
4.65,1,0,59.99,10,0,100,240,655.35,4,0,1114,563.25,0,0,0,614.4,1114,89395336,100,0,360.25,3.25,1170.812
4.64,1,0,59.99,10,0,100,240,655.35,4,0,1112,563.25,0,0,0,614.4,1112,89395336,100,0,360.25,3.21,1156.402
4.613,1,0,59.99,10,0,100,240,655.35,4,0,1105.333,563.25,0,0,0,614.4,1105.333,89395336,100,0,360.75,3.2,1154.4
4.6,1,0,59.99,10,0,100,240,655.35,4,0,1102,563.25,0,0,0,614.4,1102,89395336,100,0,360.75,3.2,1154.4
4.6,1,0,59.99,10,0,100,240,655.35,4,0,1102,563.25,0,0,0,614.4,1102,89395336,100,0,360.35,3.14,1131.499
4.53,1,0,59.99,10,0,100,240,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89395344,100,0,360.35,3.14,1131.499
4.53,1,0,59.99,10,0,100,240,655.35,4,0,1084,563.25,0,0,0,614.4,1084,89395344,100,0,360.8,3.14,1132.912
4.495,1,0,59.99,10,0,100,240,655.35,4,0,1076,563.25,0,0,0,614.4,1076,89395344,100,0,360.3,3.08,1109.724
4.46,1,0,59.99,10,0,100,240,655.35,4,0,1068,563.25,0,0,0,614.4,1068,89395344,100,0,360.3,3.08,1109.724
4.46,1,0,59.99,10,0,100,240,655.35,4,0,1068,563.25,0,0,0,614.4,1068,89395344,100,0,360.4,3.08,1110.032
4.39,1,0,59.99,10,0,100,240,655.35,4,0,1052,563.25,0,0,0,614.4,1052,89395344,100,0,360.4,3.08,1110.032
4.39,1,0,59.99,10,0,100,240,655.35,4,0,1052,563.25,0,0,0,614.4,1052,89395344,100,0,356.7,3.03,1080.801
4.367,1,0,59.99,10,0,100,240,655.35,4,0,1046.667,563.25,0,0,0,614.4,1046.667,89395344,100,0,361.8,3,1085.4
4.32,1,0,59.99,10,0,100,240,655.35,4,0,1036,563.25,0,0,0,614.4,1036,89395344,100,0,361.8,3,1085.4
4.28,1,0,59.99,10,0,100,240,655.35,4,0,1024,563.25,0,0,0,614.4,1024,89395344,100,0,358.4,2.97,1064.448
4.22,1,0,59.99,10,0,100,240,655.35,4,0,1012,563.25,0,0,0,614.4,1012,89395344,100,0,358.4,2.97,1064.448
4.22,1,0,59.99,10,0,100,240,655.35,4,0,1012,563.25,0,0,0,614.4,1012,89395344,100,0,358.05,2.93,1049.086
4.19,1,0,59.99,10,0,100,240,655.35,4,0,1004,563.25,0,0,0,614.4,1004,89395344,100,0,358.15,2.88,1031.472
4.13,1,0,59.99,10,0,100,240,655.35,4,0,988,563.25,0,0,0,614.4,988,89395344,100,0,358.15,2.88,1031.472
4.07,1,0,59.99,10,0,100,239.9,655.35,4,0,974,563.25,0,0,0,614.4,974,89395344,100,0,357.85,2.84,1016.294
4.037,1,0,59.99,10,0,100,239.9,655.35,4,0,966,563.25,0,0,0,614.4,966,89395344,100,0,356.15,2.83,1007.904
4.02,1,0,59.99,10,0,100,239.9,655.35,4,0,962,563.25,0,0,0,614.4,962,89395344,100,0,356.15,2.83,1007.904
4.02,1,0,59.99,10,0,100,239.9,655.35,4,0,962,563.25,0,0,0,614.4,962,89395344,100,0,355.75,2.76,981.87
3.93,1,0,59.99,10,0,100,239.9,655.35,4,0,942,563.25,0,0,0,614.4,942,89395344,100,0,355.75,2.76,981.87
3.89,1,0,59.99,10,0,100,239.9,655.35,4,0,932,563.25,0,0,0,614.4,932,89395352,100,0,356.05,2.73,972.017
3.855,1,0,59.99,10,0,100,239.95,655.35,4,0,924,563.25,0,0,0,614.4,924,89395352,100,0,355.7,2.66,946.162
3.82,1,0,59.99,10,0,100,240,655.35,4,0,916,563.25,0,0,0,614.4,916,89395352,100,0,355.7,2.66,946.162
3.76,1,0,59.99,10,0,100,240,655.35,4,0,900,563.25,0,0,0,614.4,900,89395352,100,0,355.7,2.67,949.719
3.73,1,0,59.99,10,0,100,239.9,655.35,4,0,894,563.25,0,0,0,614.4,894,89395352,100,0,355.7,2.67,949.719
3.73,1,0,59.99,10,0,100,239.9,655.35,4,0,894,563.25,0,0,0,614.4,894,89395352,100,0,355.5,2.6,924.3
3.71,1,0,59.99,10,0,100,239.9,655.35,4,0,889.333,563.25,0,0,0,614.4,889.333,89395352,100,0,355.65,2.61,928.247
3.67,1,0,59.99,10,0,100,239.9,655.35,4,0,880,563.25,0,0,0,614.4,880,89395352,100,0,355.65,2.61,928.247
3.64,1,0,59.99,10,0,100,239.9,655.35,4,0,870,563.25,0,0,0,614.4,870,89395352,100,0,353.2,2.57,907.724
3.64,1,0,59.99,10,0,100,239.9,655.35,4,0,870,563.25,0,0,0,614.4,870,89395352,100,0,353.2,2.57,907.724
3.64,1,0,59.99,10,0,100,239.9,655.35,4,0,870,563.25,0,0,0,614.4,870,89395352,100,0,353.2,2.57,907.724
3.64,1,0,59.99,10,0,100,239.9,655.35,4,0,870,563.25,0,0,0,614.4,870,89395352,100,0,353.7,2.55,901.935
3.56,1,0,60,10,0,100,240,655.35,4,0,851,563.25,0,0,0,614.4,851,89395352,100,0,353.7,2.55,901.935
3.56,1,0,60,10,0,100,240,655.35,4,0,851,563.25,0,0,0,614.4,851,89395352,100,0,357.2,2.52,900.144
3.56,1,0,60,10,0,100,240,655.35,4,0,850.667,563.25,0,0,0,614.4,850.667,89395352,100,0,351.45,2.53,889.169
3.56,1,0,60,10,0,100,240,655.35,4,0,850,563.25,0,0,0,614.4,850,89395352,100,0,351.45,2.53,889.169
3.52,1,0,60,10,0,100,239.9,655.35,4,0,840,563.25,0,0,0,614.4,840,89395352,100,0,355.2,2.47,877.344
3.48,1,0,60,10,0,100,240,655.35,4,0,834,563.25,0,0,0,614.4,834,89395352,100,0,355.2,2.47,877.344
3.48,1,0,60,10,0,100,240,655.35,4,0,834,563.25,0,0,0,614.4,834,89395352,100,0,355.3,2.49,884.697
3.477,1,0,60.003,10,0,100,240,655.35,4,0,833.333,563.25,0,0,0,614.4,833.333,89395352,100,0,352.75,2.46,867.765
3.47,1,0,60.01,10,0,100,240,655.35,4,0,832,563.25,0,0,0,614.4,832,89395352,100,0,352.75,2.46,867.765
3.44,1,0,60.01,10,0,100,240.1,655.35,4,0,824,563.25,0,0,0,614.4,824,89395352,100,0,352.95,2.46,868.257
3.44,1,0,60.01,10,0,100,240,655.35,4,0,823,563.25,0,0,0,614.4,823,89395352,100,0,351.2,2.45,860.44
3.44,1,0,60.01,10,0,100,240,655.35,4,0,823,563.25,0,0,0,614.4,823,89395352,100,0,351.2,2.45,860.44
3.423,1,0,60.01,10,0,100,240,655.35,4,0,819.667,563.25,0,0,0,614.4,819.667,89395352,100,0,353.75,2.41,852.538
3.39,1,0,60.01,10,0,100,240,655.35,4,0,813,563.25,0,0,0,614.4,813,89395352,100,0,353.75,2.41,852.538
3.4,1,0,60.01,10,0,100,240,655.35,4,0,814,563.25,0,0,0,614.4,814,89395352,100,0,350.75,2.44,855.83
3.35,1,0,60.01,10,0,100,240,655.35,4,0,802,563.25,0,0,0,614.4,802,89395352,100,0,351.05,2.4,842.52
3.35,1,0,60.01,10,0,100,240,655.35,4,0,802,563.25,0,0,0,614.4,802,89395352,100,0,351.05,2.4,842.52
3.353,1,0,60.01,10,0,100,240.033,655.35,4,0,802.667,563.25,0,0,0,614.4,802.667,89395352,100,0,350.2,2.4,840.48
3.36,1,0,60.01,10,0,100,240.1,655.35,4,0,804,563.25,0,0,0,614.4,804,89395352,100,0,350.2,2.4,840.48
3.31,1,0,60.01,10,0,100,240.1,655.35,4,0,792,563.25,0,0,0,614.4,792,89395352,100,0,351,2.37,831.87
3.317,1,0,60.01,10,0,100,240.033,655.35,4,0,793.333,563.25,0,0,0,614.4,793.333,89395352,100,0,351.85,2.35,826.848
3.32,1,0,60.01,10,0,100,240,655.35,4,0,794,563.25,0,0,0,614.4,794,89395352,100,0,351.85,2.35,826.848
3.32,1,0,60.01,10,0,100,240,655.35,4,0,794,563.25,0,0,0,614.4,794,89395352,100,0,351.95,2.37,834.122
3.27,1,0,60.01,10,0,100,239.9,655.35,4,0,786,563.25,0,0,0,614.4,786,89395352,100,0,351.95,2.37,834.122
3.29,1,0,60.01,10,0,100,240,655.35,4,0,786,563.25,0,0,0,614.4,786,89395352,100,0,348.3,2.35,818.505
3.263,1,0,60.01,10,0,100,239.933,655.35,4,0,782,563.25,0,0,0,614.4,782,89395352,100,0,352.15,2.33,820.51
3.25,1,0,60.01,10,0,100,239.9,655.35,4,0,780,563.25,0,0,0,614.4,780,89395352,100,0,352.15,2.33,820.51
3.25,1,0,60.01,10,0,100,239.9,655.35,4,0,780,563.25,0,0,0,614.4,780,89395352,100,0,352.4,2.33,821.092
3.26,1,0,60,10,0,100,239.9,655.35,4,0,778,563.25,0,0,0,614.4,778,89395352,100,0,352.4,2.33,821.092
3.22,1,0,60,10,0,100,240,655.35,4,0,770,563.25,0,0,0,614.4,770,89395352,100,0,351.25,2.31,811.388
3.233,1,0,60,10,0,100,240,655.35,4,0,772.667,563.25,0,0,0,614.4,772.667,89395352,100,0,351.45,2.33,818.879
3.24,1,0,60,10,0,100,240,655.35,4,0,774,563.25,0,0,0,614.4,774,89395352,100,0,351.45,2.33,818.879
3.24,1,0,60,10,0,100,240,655.35,4,0,774,563.25,0,0,0,614.4,774,89395352,100,0,348.5,2.32,808.52
3.22,1,0,59.99,10,0,100,240,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,348.5,2.32,808.52
3.22,1,0,59.99,10,0,100,240,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,350.85,2.32,813.972
3.22,1,0,59.99,10,0,100,240,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,350.95,2.31,810.695
3.22,1,0,59.99,10,0,100,240,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,350.95,2.31,810.695
3.22,1,0,59.98,10,0,100,239.9,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,353.05,2.31,815.546
3.22,1,0,59.98,10,0,100,239.9,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,353.05,2.31,815.546
3.22,1,0,59.98,10,0,100,239.9,655.35,4,0,771,563.25,0,0,0,614.4,771,89395360,100,0,353.05,2.35,829.668
3.23,1,0,59.98,10,0,100,239.9,655.35,4,0,772.333,563.25,0,0,0,614.4,772.333,89395360,100,0,351.1,2.35,825.085
3.25,1,0,59.98,10,0,100,239.9,655.35,4,0,775,563.25,0,0,0,614.4,775,89395360,100,0,351.1,2.35,825.085
3.26,1,0,59.98,10,0,100,239.9,655.35,4,0,780,563.25,0,0,0,614.4,780,89395360,100,0,351.8,2.33,819.694
3.27,1,0,59.97,10,0,100,239.9,655.35,4,0,784,563.25,0,0,0,614.4,784,89395360,100,0,354.4,2.33,825.752
3.27,1,0,59.97,10,0,100,239.9,655.35,4,0,784,563.25,0,0,0,614.4,784,89395360,100,0,354.4,2.33,825.752
3.27,1,0,59.97,10,0,100,239.933,655.35,4,0,783.333,563.25,0,0,0,614.4,783.333,89395360,100,0,352.2,2.34,824.148
3.27,1,0,59.97,10,0,100,240,655.35,4,0,782,563.25,0,0,0,614.4,782,89395360,100,0,352.2,2.34,824.148
3.28,1,0,59.97,10,0,100,240,655.35,4,0,784,563.25,0,0,0,614.4,784,89395360,100,0,354.75,2.35,833.662
3.3,1,0,59.97,10,0,100,240,655.35,4,0,789.333,563.25,0,0,0,614.4,789.333,89395360,100,0,352.05,2.35,827.318
3.31,1,0,59.97,10,0,100,240,655.35,4,0,792,563.25,0,0,0,614.4,792,89395360,100,0,352.05,2.35,827.318
3.31,1,0,59.97,10,0,100,240,655.35,4,0,792,563.25,0,0,0,614.4,792,89395360,100,0,354.45,2.37,840.047
3.32,1,0,59.97,10,0,100,240,655.35,4,0,796,563.25,0,0,0,614.4,796,89395360,100,0,354.45,2.37,840.047
3.32,1,0,59.96,10,0,100,240,655.35,4,0,796,563.25,0,0,0,614.4,796,89395360,100,0,351.75,2.36,830.13
3.32,1,0,59.96,10,0,100,240,655.35,4,0,796,563.25,0,0,0,614.4,796,89395360,100,0,354.25,2.38,843.115
3.32,1,0,59.96,10,0,100,240,655.35,4,0,796,563.25,0,0,0,614.4,796,89395360,100,0,354.25,2.38,843.115
3.32,1,0,59.96,10,0,100,240,655.35,4,0,796,563.25,0,0,0,614.4,796,89395360,100,0,351.05,2.41,846.031
3.35,1,0,59.96,10,0,100,240,655.35,4,0,801,563.25,0,0,0,614.4,801,89395360,100,0,351.05,2.41,846.031
3.37,1,0,59.96,10,0,100,240,655.35,4,0,807,563.25,0,0,0,614.4,807,89395360,100,0,349.65,2.42,846.153
3.47,1,0,59.97,10,0,100,239.9,655.35,4,0,828,563.25,0,0,0,614.4,828,89395368,100,0,354.05,2.45,867.423
3.47,1,0,59.97,10,0,100,239.9,655.35,4,0,828,563.25,0,0,0,614.4,828,89395368,100,0,354.05,2.45,867.423
3.49,1,0,59.97,10,0,100,239.9,655.35,4,0,836,563.25,0,0,0,614.4,836,89395368,100,0,355.45,2.49,885.07
3.5,1,0,59.97,10,0,100,239.9,655.35,4,0,840,563.25,0,0,0,614.4,840,89395368,100,0,355.45,2.49,885.07
3.5,1,0,59.97,10,0,100,239.9,655.35,4,0,840,563.25,0,0,0,614.4,840,89395368,100,0,354.3,2.49,882.207
3.53,1,0,59.97,10,0,100,239.9,655.35,4,0,846,563.25,0,0,0,614.4,846,89395368,100,0,354.3,2.49,882.207
3.53,1,0,59.97,10,0,100,239.9,655.35,4,0,846,563.25,0,0,0,614.4,846,89395368,100,0,354.15,2.52,892.458
